volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
0,10,0.004911661148071289,1.2049147605895996,0.0,0.0,baseline,0,0,nan,nan,nan,nan
1,10,0.017098665237426758,1.2171024799346923,0.0,0.0,baseline,0,0,nan,nan,nan,nan
2,10,0.7216472625732422,1.9216506004333496,0.0,0.0,baseline,0,0,nan,nan,nan,nan
3,10,1.9246056079864502,3.124609184265137,0.0,0.0,baseline,0,0,nan,nan,nan,nan
4,10,3.092818021774292,4.292820882797241,0.0,0.0,baseline,0,0,nan,nan,nan,nan
5,10,4.340394973754883,5.540400695800781,0.0,0.0,baseline,0,0,nan,nan,nan,nan
6,10,5.542738914489746,6.742743682861328,0.0,0.0,baseline,0,0,nan,nan,nan,nan
7,10,6.728721618652344,7.9287251949310305,0.0,0.0,baseline,0,0,nan,nan,nan,nan
8,10,7.943957090377808,9.143960428237914,-0.069427,-0.069378,baseline,0,0,nan,nan,nan,nan
9,10,9.12964391708374,10.329647970199584,0.031116,0.007454,baseline,0,0,nan,nan,nan,nan
10,10,10.348382949829102,11.54838581085205,-0.219237,-0.067899,baseline,0,0,nan,nan,nan,nan
11,10,11.568275690078735,12.768278312683105,-0.100484,-0.047591,baseline,0,0,nan,nan,nan,nan
12,10,12.76746153831482,13.967464399337768,0.019458,-0.021512,baseline,0,0,nan,nan,nan,nan
13,10,13.982807159423828,15.18281455039978,0.157967,0.057975,baseline,0,0,nan,nan,nan,nan
14,10,15.20196795463562,16.401972007751464,0.151196,0.039301,baseline,0,0,nan,nan,nan,nan
15,10,16.369168758392334,17.569172811508178,0.205832,0.029206,baseline,0,0,nan,nan,nan,nan
16,10,17.571683168411255,18.77168650627136,0.119108,0.107671,baseline,0,0,nan,nan,nan,nan
17,10,18.805099725723267,20.00510354042053,0.111304,0.033299,baseline,0,0,nan,nan,nan,nan
18,10,19.988956212997437,21.188963603973388,0.129852,0.043973,baseline,0,0,nan,nan,nan,nan
19,10,21.190767288208008,22.39078803062439,0.027157,-0.004934,baseline,0,0,nan,nan,nan,nan
20,10,22.441813707351685,23.6418203830719,0.121691,0.079812,baseline,0,0,nan,nan,nan,nan
21,10,23.64273953437805,24.842743825912475,0.047272,0.064814,baseline,0,0,nan,nan,nan,nan
22,10,24.826350450515747,26.026354026794433,0.207116,0.047702,baseline,0,0,nan,nan,nan,nan
23,10,26.044171810150146,27.24417586326599,0.109936,0.050086,baseline,0,0,nan,nan,nan,nan
24,10,27.24472141265869,28.444724988937377,0.259931,0.027806,baseline,0,0,nan,nan,nan,nan
25,10,28.447794198989868,29.64779872894287,0.193785,0.032295,baseline,0,0,nan,nan,nan,nan
26,10,29.64734435081482,30.847349834442138,0.34888,0.015696,baseline,0,0,nan,nan,nan,nan
27,10,30.899556875228882,32.09955997467041,0.515484,0.158557,feedback,0,0,False,0.0,0.3333333333333333,-0.3333333333333333
28,10,32.10359501838684,33.30359859466553,0.47936,0.204941,feedback,0,0,False,0.03584068547101023,0.3333333333333333,-0.3333333333333333
29,10,33.28595781326294,34.485964012146,0.84317,0.30516,feedback,0,0,False,0.06301364457380206,0.3333333333333333,-0.3333333333333333
30,10,34.48845839500427,35.68846244812012,1.021929,0.400903,feedback,0,0,False,0.1170377088509741,0.3333333333333333,-0.3333333333333333
31,10,35.70359396934509,36.903596830368045,1.120272,0.438172,feedback,0,0,False,0.180263904655654,0.3333333333333333,-0.3333333333333333
32,10,36.93840456008911,38.13840646743775,1.388002,0.551045,feedback,0,0,False,0.25065928800292736,0.3333333333333333,-0.3333333333333333
33,10,38.1055965423584,39.30559940338135,1.361927,0.494705,feedback,0,0,False,0.33236747892786966,0.3333333333333333,-0.3333333333333333
34,10,39.35803961753845,40.558042240142825,1.52655,0.523504,feedback,1,0,False,0.0,0.3333333333333333,-0.3333333333333333
35,10,40.54344892501831,41.74345178604126,1.680444,0.524089,feedback,1,0,False,0.09932157735513464,0.3333333333333333,-0.3333333333333333
36,10,41.761311531066895,42.96131796836853,1.676912,0.578043,feedback,1,0,False,0.21704922104432073,0.3333333333333333,-0.3333333333333333
37,10,42.96212077140808,44.16212387084961,1.797765,0.43053,feedback,1,0,False,0.32739172302047803,0.3333333333333333,-0.3333333333333333
38,10,44.16190195083618,45.361904811859134,1.620725,0.420943,feedback,2,0,False,0.0,0.3333333333333333,-0.3333333333333333
39,10,45.34594702720642,46.54595036506653,1.797989,0.584785,feedback,2,0,False,0.11880236870721593,0.3333333333333333,-0.3333333333333333
40,10,46.596843242645264,47.796846580505374,1.927014,0.53614,feedback,2,0,False,0.24570175037399564,0.3333333333333333,-0.3333333333333333
41,10,47.816580057144165,49.016583395004275,1.942736,0.589503,feedback,3,0,False,0.0,0.3333333333333333,-0.3333333333333333
42,10,49.01591515541077,50.21591849327088,1.889252,0.476604,feedback,3,0,False,0.1358843638110636,0.3333333333333333,-0.3333333333333333
43,10,50.18357181549072,51.38357539176941,1.956124,0.606711,feedback,3,0,False,0.2737945700626852,0.3333333333333333,-0.3333333333333333
44,10,51.423001527786255,52.623004865646365,2.001649,0.498243,feedback,4,0,True,0.0,0.3333333333333333,-0.3333333333333333
45,10,52.60269284248352,53.80269641876221,1.919711,0.444873,feedback,4,0,False,0.0,0.3333333333333333,-0.3333333333333333
46,10,53.80314326286316,55.00314636230469,1.832434,0.527053,feedback,4,0,False,0.14809528244905487,0.3333333333333333,-0.3333333333333333
